timestamp,lat,lon,is_powered_on
2020-03-04 16:11:54.748000+00:00,40.65707,-79.34075,1
2020-03-04 16:11:54.748000+00:00,40.65788,-79.34171,1
2020-03-04 16:11:54.748000+00:00,40.6599,-79.33711,1
2020-03-04 16:11:54.748000+00:00,40.6606,-79.33812,1
2018-07-03 16:01:25.160000+00:00,40.65707,-79.34075,1
2018-07-03 16:01:25.160000+00:00,40.65788,-79.34171,1
2018-07-03 16:01:25.160000+00:00,40.6599,-79.33711,1
2018-07-03 16:01:25.160000+00:00,40.6606,-79.33812,1
2019-03-15 16:11:56+00:00,40.65707,-79.34075,1
2019-03-15 16:11:56+00:00,40.65788,-79.34171,1
2019-03-15 16:11:56+00:00,40.6599,-79.33711,1
2019-03-15 16:11:56+00:00,40.6606,-79.33812,1
2019-03-23 16:21:53+00:00,40.65707,-79.34075,1
2019-03-23 16:21:53+00:00,40.65788,-79.34171,1
2019-03-23 16:21:53+00:00,40.6599,-79.33711,1
2019-03-23 16:21:53+00:00,40.6606,-79.33812,1
2020-04-03 16:11:55.161000+00:00,40.65707,-79.34075,1
2020-04-03 16:11:55.161000+00:00,40.65788,-79.34171,1
2020-04-03 16:11:55.161000+00:00,40.6599,-79.33711,1
2020-04-03 16:11:55.161000+00:00,40.6606,-79.33812,1
2016-05-07 16:18:58+00:00,40.65707,-79.34075,1
2016-05-07 16:18:58+00:00,40.65788,-79.34171,1
2016-05-07 16:18:58+00:00,40.6599,-79.33711,1
2016-05-07 16:18:58+00:00,40.6606,-79.33812,1
2020-09-10 16:12:02.692000+00:00,40.65707,-79.34075,1
2020-09-10 16:12:02.692000+00:00,40.65788,-79.34171,1
2020-09-10 16:12:02.692000+00:00,40.6599,-79.33711,1
2020-09-10 16:12:02.692000+00:00,40.6606,-79.33812,1
2018-10-09 16:12:54.400000+00:00,40.65707,-79.34075,1
2018-10-09 16:12:54.400000+00:00,40.65788,-79.34171,1
2018-10-09 16:12:54.400000+00:00,40.6599,-79.33711,1
2018-10-09 16:12:54.400000+00:00,40.6606,-79.33812,1
2020-06-20 16:21:57.511000+00:00,40.65707,-79.34075,1
2020-06-20 16:21:57.511000+00:00,40.65788,-79.34171,1
2020-06-20 16:21:57.511000+00:00,40.6599,-79.33711,1
2020-06-20 16:21:57.511000+00:00,40.6606,-79.33812,1
2017-09-05 11:36:11.630000+00:00,43.43717,-7.86444,1
2017-09-05 11:36:11.630000+00:00,43.43827,-7.86376,1
2017-09-05 11:36:11.630000+00:00,43.44075,-7.85755,1
2017-09-05 11:36:11.630000+00:00,43.44114,-7.85587,1
2016-01-24 11:42:05.331000+00:00,43.43717,-7.86444,1
2016-01-24 11:42:05.331000+00:00,43.43827,-7.86376,1
2016-01-24 11:42:05.331000+00:00,43.44075,-7.85755,1
2016-01-24 11:42:05.331000+00:00,43.44114,-7.85587,1
2020-09-09 11:39:17.272000+00:00,43.43717,-7.86444,1
2020-09-09 11:39:17.272000+00:00,43.43827,-7.86376,1
2020-09-09 11:39:17.272000+00:00,43.44075,-7.85755,1
2020-09-09 11:39:17.272000+00:00,43.44114,-7.85587,1
2019-07-19 11:29:25.080000+00:00,43.43717,-7.86444,1
2019-07-19 11:29:25.080000+00:00,43.43827,-7.86376,1
2019-07-19 11:29:25.080000+00:00,43.44075,-7.85755,1
2019-07-19 11:29:25.080000+00:00,43.44114,-7.85587,1
2018-05-20 11:25:43.430000+00:00,43.43717,-7.86444,1
2018-05-20 11:25:43.430000+00:00,43.43827,-7.86376,1
2018-05-20 11:25:43.430000+00:00,43.44075,-7.85755,1
2018-05-20 11:25:43.430000+00:00,43.44114,-7.85587,1
2018-07-07 11:33:17.460000+00:00,43.43717,-7.86444,1
2018-07-07 11:33:17.460000+00:00,43.43827,-7.86376,1
2018-07-07 11:33:17.460000+00:00,43.44075,-7.85755,1
2018-07-07 11:33:17.460000+00:00,43.44114,-7.85587,1
2016-12-29 11:34:56.457000+00:00,43.43717,-7.86444,1
2016-12-29 11:34:56.457000+00:00,43.43827,-7.86376,1
2016-12-29 11:34:56.457000+00:00,43.44075,-7.85755,1
2016-12-29 11:34:56.457000+00:00,43.44114,-7.85587,1
2020-07-13 11:29:17.861000+00:00,43.43717,-7.86444,0
2020-07-13 11:29:17.861000+00:00,43.43827,-7.86376,0
2020-07-13 11:29:17.861000+00:00,43.44075,-7.85755,0
2020-07-13 11:29:17.861000+00:00,43.44114,-7.85587,0
2018-08-21 11:36:00.810000+00:00,43.43717,-7.86444,1
2018-08-21 11:36:00.810000+00:00,43.43827,-7.86376,1
2018-08-21 11:36:00.810000+00:00,43.44075,-7.85755,1
2018-08-21 11:36:00.810000+00:00,43.44114,-7.85587,1
2019-12-04 11:39:11.507000+00:00,43.43717,-7.86444,1
2019-12-04 11:39:11.507000+00:00,43.43827,-7.86376,1
2019-12-04 11:39:11.507000+00:00,43.44075,-7.85755,1
2019-12-04 11:39:11.507000+00:00,43.44114,-7.85587,1
2017-12-01 11:26:42.560000+00:00,43.43717,-7.86444,1
2017-12-01 11:26:42.560000+00:00,43.43827,-7.86376,1
2017-12-01 11:26:42.560000+00:00,43.44075,-7.85755,1
2017-12-01 11:26:42.560000+00:00,43.44114,-7.85587,1
2017-04-28 11:34:00.150000+00:00,43.43717,-7.86444,1
2017-04-28 11:34:00.150000+00:00,43.43827,-7.86376,1
2017-04-28 11:34:00.150000+00:00,43.44075,-7.85755,1
2017-04-28 11:34:00.150000+00:00,43.44114,-7.85587,1
2018-08-01 11:33:19.460000+00:00,43.43717,-7.86444,1
2018-08-01 11:33:19.460000+00:00,43.43827,-7.86376,1
2018-08-01 11:33:19.460000+00:00,43.44075,-7.85755,1
2018-08-01 11:33:19.460000+00:00,43.44114,-7.85587,1
2020-07-18 11:29:21.329000+00:00,43.43717,-7.86444,1
2020-07-18 11:29:21.329000+00:00,43.43827,-7.86376,1
2020-07-18 11:29:21.329000+00:00,43.44075,-7.85755,1
2020-07-18 11:29:21.329000+00:00,43.44114,-7.85587,1
2018-08-06 11:33:14.460000+00:00,43.43717,-7.86444,1
2018-08-06 11:33:14.460000+00:00,43.43827,-7.86376,1
2018-08-06 11:33:14.460000+00:00,43.44075,-7.85755,1
2018-08-06 11:33:14.460000+00:00,43.44114,-7.85587,1
2017-12-19 11:36:21.660000+00:00,43.43717,-7.86444,1
2017-12-19 11:36:21.660000+00:00,43.43827,-7.86376,1
2017-12-19 11:36:21.660000+00:00,43.44075,-7.85755,1
2017-12-19 11:36:21.660000+00:00,43.44114,-7.85587,1
2021-04-19 11:29:11.280000+00:00,43.43717,-7.86444,0
2021-04-19 11:29:11.280000+00:00,43.43827,-7.86376,0
2021-04-19 11:29:11.280000+00:00,43.44075,-7.85755,0
2021-04-19 11:29:11.280000+00:00,43.44114,-7.85587,0
2016-10-30 11:34:10.574000+00:00,43.43717,-7.86444,1
2016-10-30 11:34:10.574000+00:00,43.43827,-7.86376,1
2016-10-30 11:34:10.574000+00:00,43.44075,-7.85755,1
2016-10-30 11:34:10.574000+00:00,43.44114,-7.85587,1
2021-04-17 11:39:07.755000+00:00,43.43717,-7.86444,0
2021-04-17 11:39:07.755000+00:00,43.43827,-7.86376,0
2021-04-17 11:39:07.755000+00:00,43.44075,-7.85755,0
2021-04-17 11:39:07.755000+00:00,43.44114,-7.85587,0
2019-03-29 11:39:13+00:00,43.43717,-7.86444,1
2019-03-29 11:39:13+00:00,43.43827,-7.86376,1
2019-03-29 11:39:13+00:00,43.44075,-7.85755,1
2019-03-29 11:39:13+00:00,43.44114,-7.85587,1
2020-07-23 11:29:18.427000+00:00,43.43717,-7.86444,1
2020-07-23 11:29:18.427000+00:00,43.43827,-7.86376,1
2020-07-23 11:29:18.427000+00:00,43.44075,-7.85755,1
2020-07-23 11:29:18.427000+00:00,43.44114,-7.85587,1
2019-04-30 11:29:23+00:00,43.43717,-7.86444,0
2019-04-30 11:29:23+00:00,43.43827,-7.86376,0
2019-04-30 11:29:23+00:00,43.44075,-7.85755,0
2019-04-30 11:29:23+00:00,43.44114,-7.85587,0
2018-09-22 11:21:06.460000+00:00,43.43717,-7.86444,1
2018-09-22 11:21:06.460000+00:00,43.43827,-7.86376,1
2018-09-22 11:21:06.460000+00:00,43.44075,-7.85755,1
2018-09-22 11:21:06.460000+00:00,43.44114,-7.85587,1
2018-10-10 11:38:23.120000+00:00,43.43717,-7.86444,1
2018-10-10 11:38:23.120000+00:00,43.43827,-7.86376,1
2018-10-10 11:38:23.120000+00:00,43.44075,-7.85755,1
2018-10-10 11:38:23.120000+00:00,43.44114,-7.85587,1
2018-05-10 11:22:50.260000+00:00,43.43717,-7.86444,1
2018-05-10 11:22:50.260000+00:00,43.43827,-7.86376,1
2018-05-10 11:22:50.260000+00:00,43.44075,-7.85755,1
2018-05-10 11:22:50.260000+00:00,43.44114,-7.85587,1
2019-02-14 11:29:12+00:00,43.43717,-7.86444,1
2019-02-14 11:29:12+00:00,43.43827,-7.86376,1
2019-02-14 11:29:12+00:00,43.44075,-7.85755,1
2019-02-14 11:29:12+00:00,43.44114,-7.85587,1
2020-11-08 11:39:17.781000+00:00,43.43717,-7.86444,0
2020-11-08 11:39:17.781000+00:00,43.43827,-7.86376,0
2020-11-08 11:39:17.781000+00:00,43.44075,-7.85755,0
2020-11-08 11:39:17.781000+00:00,43.44114,-7.85587,0
2018-01-28 11:33:24.460000+00:00,43.43717,-7.86444,1
2018-01-28 11:33:24.460000+00:00,43.43827,-7.86376,1
2018-01-28 11:33:24.460000+00:00,43.44075,-7.85755,1
2018-01-28 11:33:24.460000+00:00,43.44114,-7.85587,1
2019-05-25 11:29:19+00:00,43.43717,-7.86444,0
2019-05-25 11:29:19+00:00,43.43827,-7.86376,0
2019-05-25 11:29:19+00:00,43.44075,-7.85755,0
2019-05-25 11:29:19+00:00,43.44114,-7.85587,0
2017-01-25 11:23:33.458000+00:00,43.43717,-7.86444,1
2017-01-25 11:23:33.458000+00:00,43.43827,-7.86376,1
2017-01-25 11:23:33.458000+00:00,43.44075,-7.85755,1
2017-01-25 11:23:33.458000+00:00,43.44114,-7.85587,1
2018-02-27 11:36:43.320000+00:00,43.43717,-7.86444,1
2018-02-27 11:36:43.320000+00:00,43.43827,-7.86376,1
2018-02-27 11:36:43.320000+00:00,43.44075,-7.85755,1
2018-02-27 11:36:43.320000+00:00,43.44114,-7.85587,1
2021-03-23 11:39:12.451000+00:00,43.43717,-7.86444,0
2021-03-23 11:39:12.451000+00:00,43.43827,-7.86376,0
2021-03-23 11:39:12.451000+00:00,43.44075,-7.85755,0
2021-03-23 11:39:12.451000+00:00,43.44114,-7.85587,0
2021-04-12 11:39:09.852000+00:00,43.43717,-7.86444,0
2021-04-12 11:39:09.852000+00:00,43.43827,-7.86376,0
2021-04-12 11:39:09.852000+00:00,43.44075,-7.85755,0
2021-04-12 11:39:09.852000+00:00,43.44114,-7.85587,0
2018-10-02 11:22:24.220000+00:00,43.43717,-7.86444,1
2018-10-02 11:22:24.220000+00:00,43.43827,-7.86376,1
2018-10-02 11:22:24.220000+00:00,43.44075,-7.85755,1
2018-10-02 11:22:24.220000+00:00,43.44114,-7.85587,1
2018-02-24 11:22:28.440000+00:00,43.43717,-7.86444,1
2018-02-24 11:22:28.440000+00:00,43.43827,-7.86376,1
2018-02-24 11:22:28.440000+00:00,43.44075,-7.85755,1
2018-02-24 11:22:28.440000+00:00,43.44114,-7.85587,1
2019-02-27 11:39:08+00:00,43.43717,-7.86444,1
2019-02-27 11:39:08+00:00,43.43827,-7.86376,1
2019-02-27 11:39:08+00:00,43.44075,-7.85755,1
2019-02-27 11:39:08+00:00,43.44114,-7.85587,1
2019-07-04 11:29:21+00:00,43.43717,-7.86444,1
2019-07-04 11:29:21+00:00,43.43827,-7.86376,1
2019-07-04 11:29:21+00:00,43.44075,-7.85755,1
2019-07-04 11:29:21+00:00,43.44114,-7.85587,1
2020-09-11 11:29:18.660000+00:00,43.43717,-7.86444,1
